rep,run,shelf,plate,line,trt,start time,read time,hours,count,notes
1,1,3,92,189-1,10,1/18/16 2:30,1/24/16 8:56,150.43,4,
1,1,3,92,189-1,10,1/18/16 2:30,1/26/16 8:43,198.22,5,
1,1,3,92,189-1,10,1/18/16 2:30,1/28/16 8:33,246.05,5,
1,1,3,92,189-1,10,1/18/16 2:30,1/30/16 9:33,295.05,5,
1,1,3,92,189-1,10,1/18/16 2:30,2/1/16 8:41,342.18,6,
1,1,3,92,189-1,10,1/18/16 2:30,2/3/16 8:32,390.03,5,
1,1,3,92,189-1,10,1/18/16 2:30,2/5/16 8:24,437.9,6,
1,1,3,93,129-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/24/16 8:56,150.43,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/26/16 8:43,198.22,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/28/16 8:33,246.05,0,
1,1,3,93,129-1,20,1/18/16 2:30,1/30/16 9:33,295.05,0,
1,1,3,93,129-1,20,1/18/16 2:30,2/1/16 8:41,342.18,0,
1,1,3,93,129-1,20,1/18/16 2:30,2/3/16 8:32,390.03,0,
1,1,3,93,129-1,20,1/18/16 2:30,2/5/16 8:24,437.9,0,
1,1,3,94,144-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,94,144-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,94,144-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,94,144-1,20,1/18/16 2:30,1/24/16 8:56,150.43,1,
1,1,3,94,144-1,20,1/18/16 2:30,1/26/16 8:43,198.22,2,
1,1,3,94,144-1,20,1/18/16 2:30,1/28/16 8:33,246.05,4,
1,1,3,94,144-1,20,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,94,144-1,20,1/18/16 2:30,2/1/16 8:41,342.18,7,
1,1,3,94,144-1,20,1/18/16 2:30,2/3/16 8:32,390.03,7,
1,1,3,94,144-1,20,1/18/16 2:30,2/5/16 8:24,437.9,7,
1,1,3,95,181-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,95,181-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,95,181-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,95,181-1,20,1/18/16 2:30,1/24/16 8:56,150.43,1,
1,1,3,95,181-1,20,1/18/16 2:30,1/26/16 8:43,198.22,1,
1,1,3,95,181-1,20,1/18/16 2:30,1/28/16 8:33,246.05,1,
1,1,3,95,181-1,20,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,95,181-1,20,1/18/16 2:30,2/1/16 8:41,342.18,8,
1,1,3,95,181-1,20,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,3,95,181-1,20,1/18/16 2:30,2/5/16 8:24,437.9,10,
1,1,3,96,215-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,96,215-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,96,215-1,0,1/18/16 2:30,1/22/16 8:29,101.98,2,
1,1,3,96,215-1,0,1/18/16 2:30,1/24/16 8:56,150.43,4,
1,1,3,96,215-1,0,1/18/16 2:30,1/26/16 8:43,198.22,4,
1,1,3,96,215-1,0,1/18/16 2:30,1/28/16 8:33,246.05,6,
1,1,3,96,215-1,0,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,96,215-1,0,1/18/16 2:30,2/1/16 8:41,342.18,6,
1,1,3,96,215-1,0,1/18/16 2:30,2/3/16 8:32,390.03,6,
1,1,3,96,215-1,0,1/18/16 2:30,2/5/16 8:24,437.9,6,
1,1,3,97,81-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,97,81-2,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,97,81-2,15,1/18/16 2:30,1/22/16 8:29,101.98,6,
1,1,3,97,81-2,15,1/18/16 2:30,1/24/16 8:56,150.43,7,
1,1,3,97,81-2,15,1/18/16 2:30,1/26/16 8:43,198.22,8,
1,1,3,97,81-2,15,1/18/16 2:30,1/28/16 8:33,246.05,7,
1,1,3,97,81-2,15,1/18/16 2:30,1/30/16 9:33,295.05,8,
1,1,3,97,81-2,15,1/18/16 2:30,2/1/16 8:41,342.18,8,
1,1,3,97,81-2,15,1/18/16 2:30,2/3/16 8:32,390.03,8,
1,1,3,97,81-2,15,1/18/16 2:30,2/5/16 8:24,437.9,8,
1,1,3,98,216-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,98,216-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,98,216-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,98,216-1,20,1/18/16 2:30,1/24/16 8:56,150.43,0,
1,1,3,98,216-1,20,1/18/16 2:30,1/26/16 8:43,198.22,4,
1,1,3,98,216-1,20,1/18/16 2:30,1/28/16 8:33,246.05,5,
1,1,3,98,216-1,20,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,98,216-1,20,1/18/16 2:30,2/1/16 8:41,342.18,6,
1,1,3,98,216-1,20,1/18/16 2:30,2/3/16 8:32,390.03,6,
1,1,3,98,216-1,20,1/18/16 2:30,2/5/16 8:24,437.9,6,
1,1,3,99,132-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,99,132-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,99,132-1,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,99,132-1,0,1/18/16 2:30,1/24/16 8:56,150.43,1,
1,1,3,99,132-1,0,1/18/16 2:30,1/26/16 8:43,198.22,1,
1,1,3,99,132-1,0,1/18/16 2:30,1/28/16 8:33,246.05,1,
1,1,3,99,132-1,0,1/18/16 2:30,1/30/16 9:33,295.05,1,
1,1,3,99,132-1,0,1/18/16 2:30,2/1/16 8:41,342.18,1,
1,1,3,99,132-1,0,1/18/16 2:30,2/3/16 8:32,390.03,1,
1,1,3,99,132-1,0,1/18/16 2:30,2/5/16 8:24,437.9,1,
1,1,3,100,92-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,100,92-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,100,92-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,100,92-1,20,1/18/16 2:30,1/24/16 8:56,150.43,6,
1,1,3,100,92-1,20,1/18/16 2:30,1/26/16 8:43,198.22,6,
1,1,3,100,92-1,20,1/18/16 2:30,1/28/16 8:33,246.05,6,
1,1,3,100,92-1,20,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,100,92-1,20,1/18/16 2:30,2/1/16 8:41,342.18,7,
1,1,3,100,92-1,20,1/18/16 2:30,2/3/16 8:32,390.03,7,
1,1,3,100,92-1,20,1/18/16 2:30,2/5/16 8:24,437.9,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/24/16 8:56,150.43,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/26/16 8:43,198.22,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/28/16 8:33,246.05,0,
1,1,3,101,131-1,20,1/18/16 2:30,1/30/16 9:33,295.05,0,
1,1,3,101,131-1,20,1/18/16 2:30,2/1/16 8:41,342.18,0,
1,1,3,101,131-1,20,1/18/16 2:30,2/3/16 8:32,390.03,0,
1,1,3,101,131-1,20,1/18/16 2:30,2/5/16 8:24,437.9,7,
1,1,3,102,84-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,102,84-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,102,84-1,0,1/18/16 2:30,1/22/16 8:29,101.98,8,
1,1,3,102,84-1,0,1/18/16 2:30,1/24/16 8:56,150.43,9,
1,1,3,102,84-1,0,1/18/16 2:30,1/26/16 8:43,198.22,9,
1,1,3,102,84-1,0,1/18/16 2:30,1/28/16 8:33,246.05,9,
1,1,3,102,84-1,0,1/18/16 2:30,1/30/16 9:33,295.05,9,
1,1,3,102,84-1,0,1/18/16 2:30,2/1/16 8:41,342.18,9,
1,1,3,102,84-1,0,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,3,102,84-1,0,1/18/16 2:30,2/5/16 8:24,437.9,9,
1,1,3,103,218-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/24/16 8:56,150.43,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/26/16 8:43,198.22,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/28/16 8:33,246.05,0,
1,1,3,103,218-1,20,1/18/16 2:30,1/30/16 9:33,295.05,0,
1,1,3,103,218-1,20,1/18/16 2:30,2/1/16 8:41,342.18,0,
1,1,3,103,218-1,20,1/18/16 2:30,2/3/16 8:32,390.03,0,
1,1,3,103,218-1,20,1/18/16 2:30,2/5/16 8:24,437.9,1,
1,1,3,104,132-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,104,132-2,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,104,132-2,10,1/18/16 2:30,1/22/16 8:29,101.98,3,
1,1,3,104,132-2,10,1/18/16 2:30,1/24/16 8:56,150.43,5,
1,1,3,104,132-2,10,1/18/16 2:30,1/26/16 8:43,198.22,5,
1,1,3,104,132-2,10,1/18/16 2:30,1/28/16 8:33,246.05,5,
1,1,3,104,132-2,10,1/18/16 2:30,1/30/16 9:33,295.05,5,
1,1,3,104,132-2,10,1/18/16 2:30,2/1/16 8:41,342.18,5,
1,1,3,104,132-2,10,1/18/16 2:30,2/3/16 8:32,390.03,5,
1,1,3,104,132-2,10,1/18/16 2:30,2/5/16 8:24,437.9,5,
1,1,3,105,128-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,105,128-2,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,105,128-2,10,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,105,128-2,10,1/18/16 2:30,1/24/16 8:56,150.43,1,
1,1,3,105,128-2,10,1/18/16 2:30,1/26/16 8:43,198.22,1,
1,1,3,105,128-2,10,1/18/16 2:30,1/28/16 8:33,246.05,1,
1,1,3,105,128-2,10,1/18/16 2:30,1/30/16 9:33,295.05,1,
1,1,3,105,128-2,10,1/18/16 2:30,2/1/16 8:41,342.18,1,
1,1,3,105,128-2,10,1/18/16 2:30,2/3/16 8:32,390.03,1,
1,1,3,105,128-2,10,1/18/16 2:30,2/5/16 8:24,437.9,1,
1,1,3,106,156-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,106,156-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,106,156-1,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,3,106,156-1,0,1/18/16 2:30,1/24/16 8:56,150.43,0,
1,1,3,106,156-1,0,1/18/16 2:30,1/26/16 8:43,198.22,0,
1,1,3,106,156-1,0,1/18/16 2:30,1/28/16 8:33,246.05,1,
1,1,3,106,156-1,0,1/18/16 2:30,1/30/16 9:33,295.05,4,
1,1,3,106,156-1,0,1/18/16 2:30,2/1/16 8:41,342.18,4,
1,1,3,106,156-1,0,1/18/16 2:30,2/3/16 8:32,390.03,4,
1,1,3,106,156-1,0,1/18/16 2:30,2/5/16 8:24,437.9,5,
1,1,3,107,130-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,107,130-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,107,130-1,0,1/18/16 2:30,1/22/16 8:29,101.98,1,
1,1,3,107,130-1,0,1/18/16 2:30,1/24/16 8:56,150.43,3,
1,1,3,107,130-1,0,1/18/16 2:30,1/26/16 8:43,198.22,3,
1,1,3,107,130-1,0,1/18/16 2:30,1/28/16 8:33,246.05,3,
1,1,3,107,130-1,0,1/18/16 2:30,1/30/16 9:33,295.05,3,
1,1,3,107,130-1,0,1/18/16 2:30,2/1/16 8:41,342.18,3,
1,1,3,107,130-1,0,1/18/16 2:30,2/3/16 8:32,390.03,4,
1,1,3,107,130-1,0,1/18/16 2:30,2/5/16 8:24,437.9,4,
1,1,3,108,131-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,3,108,131-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,3,108,131-1,0,1/18/16 2:30,1/22/16 8:29,101.98,3,
1,1,3,108,131-1,0,1/18/16 2:30,1/24/16 8:56,150.43,3,
1,1,3,108,131-1,0,1/18/16 2:30,1/26/16 8:43,198.22,5,
1,1,3,108,131-1,0,1/18/16 2:30,1/28/16 8:33,246.05,5,
1,1,3,108,131-1,0,1/18/16 2:30,1/30/16 9:33,295.05,6,
1,1,3,108,131-1,0,1/18/16 2:30,2/1/16 8:41,342.18,6,
1,1,3,108,131-1,0,1/18/16 2:30,2/3/16 8:32,390.03,6,
1,1,3,108,131-1,0,1/18/16 2:30,2/5/16 8:24,437.9,7,
1,1,4,109,156-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/26/16 8:49,198.32,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/28/16 8:36,246.1,0,
1,1,4,109,156-2,15,1/18/16 2:30,1/30/16 9:39,295.15,0,
1,1,4,109,156-2,15,1/18/16 2:30,2/1/16 8:46,342.27,0,
1,1,4,109,156-2,15,1/18/16 2:30,2/3/16 8:32,390.03,0,
1,1,4,109,156-2,15,1/18/16 2:30,2/5/16 8:24,437.9,1,
1,1,4,110,208-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,110,208-2,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,110,208-2,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,110,208-2,0,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,110,208-2,0,1/18/16 2:30,1/26/16 8:49,198.32,2,
1,1,4,110,208-2,0,1/18/16 2:30,1/28/16 8:36,246.1,5,
1,1,4,110,208-2,0,1/18/16 2:30,1/30/16 9:39,295.15,8,
1,1,4,110,208-2,0,1/18/16 2:30,2/1/16 8:46,342.27,9,
1,1,4,110,208-2,0,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,4,110,208-2,0,1/18/16 2:30,2/5/16 8:24,437.9,9,
1,1,4,111,131-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,111,131-1,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,111,131-1,10,1/18/16 2:30,1/22/16 8:29,101.98,4,
1,1,4,111,131-1,10,1/18/16 2:30,1/24/16 8:59,150.48,4,
1,1,4,111,131-1,10,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,111,131-1,10,1/18/16 2:30,1/28/16 8:36,246.1,5,
1,1,4,111,131-1,10,1/18/16 2:30,1/30/16 9:39,295.15,5,
1,1,4,111,131-1,10,1/18/16 2:30,2/1/16 8:46,342.27,5,
1,1,4,111,131-1,10,1/18/16 2:30,2/3/16 8:32,390.03,5,
1,1,4,111,131-1,10,1/18/16 2:30,2/5/16 8:24,437.9,5,
1,1,4,112,191-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,112,191-2,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,112,191-2,10,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,112,191-2,10,1/18/16 2:30,1/24/16 8:59,150.48,8,
1,1,4,112,191-2,10,1/18/16 2:30,1/26/16 8:49,198.32,9,
1,1,4,112,191-2,10,1/18/16 2:30,1/28/16 8:36,246.1,9,
1,1,4,112,191-2,10,1/18/16 2:30,1/30/16 9:39,295.15,10,
1,1,4,112,191-2,10,1/18/16 2:30,2/1/16 8:46,342.27,10,
1,1,4,112,191-2,10,1/18/16 2:30,2/3/16 8:32,390.03,10,
1,1,4,112,191-2,10,1/18/16 2:30,2/5/16 8:24,437.9,10,
1,1,4,113,173-2,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,113,173-2,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,113,173-2,15,1/18/16 2:30,1/22/16 8:29,101.98,1,
1,1,4,113,173-2,15,1/18/16 2:30,1/24/16 8:59,150.48,3,
1,1,4,113,173-2,15,1/18/16 2:30,1/26/16 8:49,198.32,6,
1,1,4,113,173-2,15,1/18/16 2:30,1/28/16 8:36,246.1,7,
1,1,4,113,173-2,15,1/18/16 2:30,1/30/16 9:39,295.15,7,
1,1,4,113,173-2,15,1/18/16 2:30,2/1/16 8:46,342.27,7,
1,1,4,113,173-2,15,1/18/16 2:30,2/3/16 8:32,390.03,7,
1,1,4,113,173-2,15,1/18/16 2:30,2/5/16 8:24,437.9,7,
1,1,4,114,100-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,114,100-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,114,100-1,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,114,100-1,0,1/18/16 2:30,1/24/16 8:59,150.48,1,
1,1,4,114,100-1,0,1/18/16 2:30,1/26/16 8:49,198.32,2,
1,1,4,114,100-1,0,1/18/16 2:30,1/28/16 8:36,246.1,6,
1,1,4,114,100-1,0,1/18/16 2:30,1/30/16 9:39,295.15,8,
1,1,4,114,100-1,0,1/18/16 2:30,2/1/16 8:46,342.27,9,
1,1,4,114,100-1,0,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,4,114,100-1,0,1/18/16 2:30,2/5/16 8:24,437.9,10,
1,1,4,115,189-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,115,189-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,115,189-1,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,115,189-1,0,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,115,189-1,0,1/18/16 2:30,1/26/16 8:49,198.32,2,
1,1,4,115,189-1,0,1/18/16 2:30,1/28/16 8:36,246.1,3,
1,1,4,115,189-1,0,1/18/16 2:30,1/30/16 9:39,295.15,3,
1,1,4,115,189-1,0,1/18/16 2:30,2/1/16 8:46,342.27,3,
1,1,4,115,189-1,0,1/18/16 2:30,2/3/16 8:32,390.03,3,
1,1,4,115,189-1,0,1/18/16 2:30,2/5/16 8:24,437.9,3,
1,1,4,116,173-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,116,173-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,116,173-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,116,173-1,20,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,116,173-1,20,1/18/16 2:30,1/26/16 8:49,198.32,1,
1,1,4,116,173-1,20,1/18/16 2:30,1/28/16 8:36,246.1,6,
1,1,4,116,173-1,20,1/18/16 2:30,1/30/16 9:39,295.15,8,
1,1,4,116,173-1,20,1/18/16 2:30,2/1/16 8:46,342.27,9,
1,1,4,116,173-1,20,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,4,116,173-1,20,1/18/16 2:30,2/5/16 8:24,437.9,9,
1,1,4,118,165-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,118,165-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,118,165-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,118,165-1,20,1/18/16 2:30,1/24/16 8:59,150.48,1,
1,1,4,118,165-1,20,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,118,165-1,20,1/18/16 2:30,1/28/16 8:36,246.1,7,
1,1,4,118,165-1,20,1/18/16 2:30,1/30/16 9:39,295.15,7,
1,1,4,118,165-1,20,1/18/16 2:30,2/1/16 8:46,342.27,8,
1,1,4,118,165-1,20,1/18/16 2:30,2/3/16 8:32,390.03,8,
1,1,4,118,165-1,20,1/18/16 2:30,2/5/16 8:24,437.9,8,
1,1,4,119,145-1,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,119,145-1,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,119,145-1,10,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,119,145-1,10,1/18/16 2:30,1/24/16 8:59,150.48,5,
1,1,4,119,145-1,10,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,119,145-1,10,1/18/16 2:30,1/28/16 8:36,246.1,6,
1,1,4,119,145-1,10,1/18/16 2:30,1/30/16 9:39,295.15,6,
1,1,4,119,145-1,10,1/18/16 2:30,2/1/16 8:46,342.27,6,
1,1,4,119,145-1,10,1/18/16 2:30,2/3/16 8:32,390.03,6,
1,1,4,119,145-1,10,1/18/16 2:30,2/5/16 8:24,437.9,6,
1,1,4,120,187-2,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,120,187-2,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,120,187-2,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,120,187-2,20,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,120,187-2,20,1/18/16 2:30,1/26/16 8:49,198.32,2,
1,1,4,120,187-2,20,1/18/16 2:30,1/28/16 8:36,246.1,3,
1,1,4,120,187-2,20,1/18/16 2:30,1/30/16 9:39,295.15,3,
1,1,4,120,187-2,20,1/18/16 2:30,2/1/16 8:46,342.27,4,
1,1,4,120,187-2,20,1/18/16 2:30,2/3/16 8:32,390.03,7,
1,1,4,120,187-2,20,1/18/16 2:30,2/5/16 8:24,437.9,8,
1,1,4,121,135-1,20,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,121,135-1,20,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,121,135-1,20,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,121,135-1,20,1/18/16 2:30,1/24/16 8:59,150.48,2,
1,1,4,121,135-1,20,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,121,135-1,20,1/18/16 2:30,1/28/16 8:36,246.1,7,
1,1,4,121,135-1,20,1/18/16 2:30,1/30/16 9:39,295.15,9,
1,1,4,121,135-1,20,1/18/16 2:30,2/1/16 8:46,342.27,9,
1,1,4,121,135-1,20,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,4,121,135-1,20,1/18/16 2:30,2/5/16 8:24,437.9,9,
1,1,4,122,188-1,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,122,188-1,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,122,188-1,15,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,122,188-1,15,1/18/16 2:30,1/24/16 8:59,150.48,1,
1,1,4,122,188-1,15,1/18/16 2:30,1/26/16 8:49,198.32,4,
1,1,4,122,188-1,15,1/18/16 2:30,1/28/16 8:36,246.1,7,
1,1,4,122,188-1,15,1/18/16 2:30,1/30/16 9:39,295.15,10,
1,1,4,122,188-1,15,1/18/16 2:30,2/1/16 8:46,342.27,10,
1,1,4,122,188-1,15,1/18/16 2:30,2/3/16 8:32,390.03,10,
1,1,4,122,188-1,15,1/18/16 2:30,2/5/16 8:24,437.9,10,
1,1,4,123,190-2,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,123,190-2,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,123,190-2,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,123,190-2,0,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,123,190-2,0,1/18/16 2:30,1/26/16 8:49,198.32,0,
1,1,4,123,190-2,0,1/18/16 2:30,1/28/16 8:36,246.1,1,
1,1,4,123,190-2,0,1/18/16 2:30,1/30/16 9:39,295.15,3,
1,1,4,123,190-2,0,1/18/16 2:30,2/1/16 8:46,342.27,3,
1,1,4,123,190-2,0,1/18/16 2:30,2/3/16 8:32,390.03,3,
1,1,4,123,190-2,0,1/18/16 2:30,2/5/16 8:24,437.9,4,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/24/16 8:59,150.48,0,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/26/16 8:49,198.32,1,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/28/16 8:36,246.1,3,
1,1,4,124,Johnny's,15,1/18/16 2:30,1/30/16 9:39,295.15,9,
1,1,4,124,Johnny's,15,1/18/16 2:30,2/1/16 8:46,342.27,9,
1,1,4,124,Johnny's,15,1/18/16 2:30,2/3/16 8:32,390.03,9,
1,1,4,124,Johnny's,15,1/18/16 2:30,2/5/16 8:24,437.9,9,
1,1,4,125,215-2,10,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,125,215-2,10,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,125,215-2,10,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,125,215-2,10,1/18/16 2:30,1/24/16 8:59,150.48,3,
1,1,4,125,215-2,10,1/18/16 2:30,1/26/16 8:49,198.32,3,
1,1,4,125,215-2,10,1/18/16 2:30,1/28/16 8:36,246.1,3,
1,1,4,125,215-2,10,1/18/16 2:30,1/30/16 9:39,295.15,3,
1,1,4,125,215-2,10,1/18/16 2:30,2/1/16 8:46,342.27,3,
1,1,4,125,215-2,10,1/18/16 2:30,2/3/16 8:32,390.03,3,
1,1,4,125,215-2,10,1/18/16 2:30,2/5/16 8:24,437.9,3,
1,1,4,126,130-1,15,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,126,130-1,15,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,126,130-1,15,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,126,130-1,15,1/18/16 2:30,1/24/16 8:59,150.48,4,
1,1,4,126,130-1,15,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,126,130-1,15,1/18/16 2:30,1/28/16 8:36,246.1,5,
1,1,4,126,130-1,15,1/18/16 2:30,1/30/16 9:39,295.15,5,
1,1,4,126,130-1,15,1/18/16 2:30,2/1/16 8:46,342.27,5,
1,1,4,126,130-1,15,1/18/16 2:30,2/3/16 8:32,390.03,5,
1,1,4,126,130-1,15,1/18/16 2:30,2/5/16 8:24,437.9,5,
1,1,4,127,182-1,0,1/18/16 2:30,1/18/16 2:30,0,0,
1,1,4,127,182-1,0,1/18/16 2:30,1/20/16 8:30,54,0,
1,1,4,127,182-1,0,1/18/16 2:30,1/22/16 8:29,101.98,0,
1,1,4,127,182-1,0,1/18/16 2:30,1/24/16 8:59,150.48,2,
1,1,4,127,182-1,0,1/18/16 2:30,1/26/16 8:49,198.32,5,
1,1,4,127,182-1,0,1/18/16 2:30,1/28/16 8:36,246.1,5,
