,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
6625,6329,NA,Johnny's,1,2,7,219,20,C1,20+C1+Johnny's,2/23/16,10:20,2/8/16 21:20,2/25/16 8:41,349,395.35,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6637,6348,NA,Johnny's,1,2,8,257,20,C1,20+C1+Johnny's,2/23/16,10:27,2/8/16 21:30,2/25/16 8:45,348.95,395.25,3,3,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6305,6558,NA,Johnny's,1,2,2,46,0,C1,0+C1+Johnny's,2/25/16,8:21,2/8/16 20:15,2/27/16 10:03,396.1,445.8,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6317,6422,NA,Johnny's,1,2,4,123,0,C1,0+C1+Johnny's,2/25/16,8:29,2/8/16 20:45,2/27/16 10:11,395.7333333,445.4333333,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6339,6304,NA,Johnny's,1,2,5,180,0,C1,0+C1+Johnny's,2/25/16,8:34,2/8/16 21:00,2/27/16 10:14,395.5666667,445.2333333,5,8,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6382,6365,NA,Johnny's,1,2,9,303,0,C1,0+C1+Johnny's,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,6,8,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6403,6569,NA,Johnny's,1,2,2,59,10,C1,10+C1+Johnny's,2/25/16,8:21,2/8/16 20:15,2/27/16 10:03,396.1,445.8,5,5,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6415,6615,NA,Johnny's,1,2,2,72,10,C1,10+C1+Johnny's,2/25/16,8:21,2/8/16 20:15,2/27/16 10:03,396.1,445.8,8,9,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6427,6643,NA,Johnny's,1,2,3,82,10,C1,10+C1+Johnny's,2/25/16,8:24,2/8/16 20:30,2/27/16 10:03,395.9,445.55,6,6,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6439,6439,NA,Johnny's,1,2,4,133,10,C1,10+C1+Johnny's,2/25/16,8:29,2/8/16 20:45,2/27/16 10:11,395.7333333,445.4333333,7,7,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6501,6583,NA,Johnny's,1,2,2,66,15,C1,15+C1+Johnny's,2/25/16,8:21,2/8/16 20:15,2/27/16 10:03,396.1,445.8,4,4,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6533,6319,NA,Johnny's,1,2,6,192,15,C1,15+C1+Johnny's,2/25/16,8:37,2/8/16 21:10,2/27/16 10:25,395.45,445.25,5,6,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6546,6360,NA,Johnny's,1,2,8,264,15,C1,15+C1+Johnny's,2/25/16,8:45,2/8/16 21:30,2/27/16 10:31,395.25,445.0166667,7,7,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6558,6378,NA,Johnny's,1,2,9,307,15,C1,15+C1+Johnny's,2/25/16,8:48,2/8/16 21:45,2/27/16 10:34,395.05,444.8166667,4,5,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6579,6416,NA,Johnny's,1,2,4,117,20,C1,20+C1+Johnny's,2/25/16,8:29,2/8/16 20:45,2/27/16 10:11,395.7333333,445.4333333,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6601,6444,NA,Johnny's,1,2,5,174,20,C1,20+C1+Johnny's,2/25/16,8:34,2/8/16 21:00,2/27/16 10:14,395.5666667,445.2333333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6633,6336,NA,Johnny's,1,2,7,219,20,C1,20+C1+Johnny's,2/25/16,8:41,2/8/16 21:20,2/27/16 10:28,395.35,445.1333333,3,3,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6646,6343,NA,Johnny's,1,2,8,257,20,C1,20+C1+Johnny's,2/25/16,8:45,2/8/16 21:30,2/27/16 10:31,395.25,445.0166667,3,4,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6298,6554,NA,Johnny's,1,2,2,46,0,C1,0+C1+Johnny's,2/27/16,10:03,2/8/16 20:15,2/29/16 11:10,445.8,Inf,5,10,5,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6309,6419,NA,Johnny's,1,2,4,123,0,C1,0+C1+Johnny's,2/27/16,10:11,2/8/16 20:45,2/29/16 11:16,445.4333333,Inf,3,10,7,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6331,6305,NA,Johnny's,1,2,5,180,0,C1,0+C1+Johnny's,2/27/16,10:14,2/8/16 21:00,2/29/16 11:20,445.2333333,Inf,8,10,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6374,6366,NA,Johnny's,1,2,9,303,0,C1,0+C1+Johnny's,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,Inf,8,10,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6396,6570,NA,Johnny's,1,2,2,59,10,C1,10+C1+Johnny's,2/27/16,10:03,2/8/16 20:15,2/29/16 11:10,445.8,Inf,5,10,5,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6408,6647,NA,Johnny's,1,2,2,72,10,C1,10+C1+Johnny's,2/27/16,10:03,2/8/16 20:15,2/29/16 11:10,445.8,Inf,9,10,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6419,6648,NA,Johnny's,1,2,3,82,10,C1,10+C1+Johnny's,2/27/16,10:03,2/8/16 20:30,2/29/16 11:13,445.55,Inf,6,10,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6431,6440,NA,Johnny's,1,2,4,133,10,C1,10+C1+Johnny's,2/27/16,10:11,2/8/16 20:45,2/29/16 11:16,445.4333333,Inf,7,10,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6493,6572,NA,Johnny's,1,2,2,66,15,C1,15+C1+Johnny's,2/27/16,10:03,2/8/16 20:15,2/29/16 11:10,445.8,Inf,4,10,6,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6526,6326,NA,Johnny's,1,2,6,192,15,C1,15+C1+Johnny's,2/27/16,10:25,2/8/16 21:10,2/29/16 11:23,445.25,Inf,6,10,4,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6538,6361,NA,Johnny's,1,2,8,264,15,C1,15+C1+Johnny's,2/27/16,10:31,2/8/16 21:30,2/29/16 11:28,445.0166667,Inf,7,10,3,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6550,6385,NA,Johnny's,1,2,9,307,15,C1,15+C1+Johnny's,2/27/16,10:34,2/8/16 21:45,2/29/16 11:32,444.8166667,Inf,5,10,5,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6571,6408,NA,Johnny's,1,2,4,117,20,C1,20+C1+Johnny's,2/27/16,10:11,2/8/16 20:45,2/29/16 11:16,445.4333333,Inf,1,10,9,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6593,6301,NA,Johnny's,1,2,5,174,20,C1,20+C1+Johnny's,2/27/16,10:14,2/8/16 21:00,2/29/16 11:20,445.2333333,Inf,2,10,8,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6626,6337,NA,Johnny's,1,2,7,219,20,C1,20+C1+Johnny's,2/27/16,10:28,2/8/16 21:20,2/29/16 11:26,445.1333333,Inf,3,10,7,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
6638,6349,NA,Johnny's,1,2,8,257,20,C1,20+C1+Johnny's,2/27/16,10:31,2/8/16 21:30,2/29/16 11:28,445.0166667,Inf,4,10,6,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
