,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
1937,1941,CanLobera1,140-1,1,1,5,176,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 8:57,390.2,438.45,6,6,0,,14CAg140-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1940,1973,CanLobera1,140-1,1,1,5,176,10,E3,10+E3+Central Valleys,2/5/16,8:57,2/5/16 8:57,Inf,438.45,Inf,6,10,4,,14CAg140-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1416,1407,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1417,1461,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,4,4,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1418,1464,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,4,5,1,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1423,1408,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1422,1409,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1420,1410,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1424,1411,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1421,1388,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1419,1389,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,5,5,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1415,1460,CanLabor2,135-1,1,1,6,181,10,E3,10+E3+Central Valleys,2/5/16,10:17,2/5/16 10:17,Inf,439.7833333,Inf,5,10,5,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
380,369,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
381,367,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,6,6,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
382,368,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,6,10,4,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
387,370,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
385,371,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
384,372,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
388,373,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
386,374,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
383,375,CanAnil5,79-1,1,1,6,183,10,E3,10+E3+W Coast,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,10,10,0,,14CRo79-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
1596,1621,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1597,1619,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,3,3,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1598,1620,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,3,5,2,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1603,1644,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1602,1637,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1600,1638,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1604,1639,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1601,1627,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1599,1615,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,5,5,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1595,1618,CanLabor4,137-2,1,1,6,186,10,E3,10+E3+Central Valleys,2/5/16,10:17,2/5/16 10:17,Inf,439.7833333,Inf,5,10,5,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
4956,4955,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4957,4966,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,4,4,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4958,4980,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,4,9,5,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4963,4956,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4961,4946,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4960,4947,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4964,4957,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4962,4958,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4959,4973,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
4955,4954,CanSPablo7,184-1,1,1,6,191,10,E3,10+E3+Central Valleys,2/5/16,10:17,2/5/16 10:17,Inf,439.7833333,Inf,9,10,1,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2140,2133,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2142,2143,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,7,7,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2141,2135,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,7,9,2,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2147,2134,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2146,2162,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2144,2150,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2148,2151,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2145,2152,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2143,2153,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2139,2132,CanLobera4,143-1,1,1,6,199,10,E3,10+E3+Central Valleys,2/5/16,10:17,2/5/16 10:17,Inf,439.7833333,Inf,9,10,1,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
3312,3292,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3313,3289,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,6,6,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3314,3290,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,6,9,3,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3319,3293,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,9,9,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3318,3291,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,9,10,1,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3316,3281,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3320,3282,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3317,3283,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
3315,3284,CanRanchoLlano3B,218-1,1,1,6,203,10,E3,10+E3+E Coast,2/3/16,8:42,1/18/16 2:30,2/5/16 10:17,390.2,439.7833333,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1944,1978,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1945,1988,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/20/16,8:38,1/18/16 2:30,1/22/16 8:41,54.13333333,102.1833333,0,2,2,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1946,1976,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/22/16,8:41,1/18/16 2:30,1/24/16 9:07,102.1833333,150.6166667,2,4,2,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1951,1977,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/24/16,9:07,1/18/16 2:30,1/26/16 8:59,150.6166667,198.4833333,4,5,1,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1950,1992,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/26/16,8:59,1/18/16 2:30,1/28/16 8:47,198.4833333,246.2833333,5,5,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1948,1989,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/28/16,8:47,1/18/16 2:30,1/30/16 9:53,246.2833333,295.3833333,5,5,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1952,1990,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,1/30/16,9:53,1/18/16 2:30,2/1/16 8:59,295.3833333,342.4833333,5,5,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1949,1991,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,2/1/16,8:59,1/18/16 2:30,2/3/16 8:42,342.4833333,390.2,5,5,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1947,1968,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,2/3/16,8:42,1/18/16 2:30,2/5/16 10:44,390.2,440.2333333,5,5,0,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1943,1987,CanLobera1,140-2,1,1,7,217,10,E3,10+E3+Central Valleys,2/5/16,10:44,2/5/16 10:44,Inf,440.2333333,Inf,5,10,5,,14CAg140-2,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
2508,2501,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2509,2502,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/20/16,8:38,1/18/16 2:30,1/22/16 8:41,54.13333333,102.1833333,0,0,0,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2510,2503,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/22/16,8:41,1/18/16 2:30,1/24/16 9:07,102.1833333,150.6166667,0,0,0,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2515,2504,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/24/16,9:07,1/18/16 2:30,1/26/16 8:59,150.6166667,198.4833333,0,0,0,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2514,2500,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/26/16,8:59,1/18/16 2:30,1/28/16 8:47,198.4833333,246.2833333,0,1,1,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2512,2499,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/28/16,8:47,1/18/16 2:30,1/30/16 9:53,246.2833333,295.3833333,1,3,2,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2516,2560,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,1/30/16,9:53,1/18/16 2:30,2/1/16 8:59,295.3833333,342.4833333,3,7,4,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2513,2498,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,2/1/16,8:59,1/18/16 2:30,2/3/16 8:42,342.4833333,390.2,7,10,3,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2511,2505,CanMani3,204-2,1,1,7,218,10,E3,10+E3+Yucatan,2/3/16,8:42,1/18/16 2:30,2/5/16 10:44,390.2,440.2333333,10,10,0,,14Par204-2,11/10/14,Par,21,Yucatan,Par_44,landrace,Paradito,Backyard,
2414,2415,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2415,2416,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/20/16,8:38,1/18/16 2:30,1/22/16 8:41,54.13333333,102.1833333,0,0,0,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2416,2417,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/22/16,8:41,1/18/16 2:30,1/24/16 9:07,102.1833333,150.6166667,0,0,0,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2421,2412,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/24/16,9:07,1/18/16 2:30,1/26/16 8:59,150.6166667,198.4833333,0,1,1,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2420,2450,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/26/16,8:59,1/18/16 2:30,1/28/16 8:47,198.4833333,246.2833333,1,5,4,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2418,2451,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/28/16,8:47,1/18/16 2:30,1/30/16 9:53,246.2833333,295.3833333,5,8,3,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2422,2394,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,1/30/16,9:53,1/18/16 2:30,2/1/16 8:59,295.3833333,342.4833333,8,8,0,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2419,2396,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,2/1/16,8:59,1/18/16 2:30,2/3/16 8:42,342.4833333,390.2,8,8,0,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2417,2413,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,2/3/16,8:42,1/18/16 2:30,2/5/16 10:44,390.2,440.2333333,8,9,1,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
2413,2414,CanMani11,208-1,1,1,7,222,10,E3,10+E3+Yucatan,2/5/16,10:44,2/5/16 10:44,Inf,440.2333333,Inf,9,10,1,,14Par208-1,11/10/14,Par,21,Yucatan,Par_48,landrace,Paradito,Backyard,
5814,5722,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5815,5723,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/20/16,8:38,1/18/16 2:30,1/22/16 8:41,54.13333333,102.1833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5816,5718,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/22/16,8:41,1/18/16 2:30,1/24/16 9:07,102.1833333,150.6166667,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5821,5715,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/24/16,9:07,1/18/16 2:30,1/26/16 8:59,150.6166667,198.4833333,1,3,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5819,5716,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/26/16,8:59,1/18/16 2:30,1/28/16 8:47,198.4833333,246.2833333,3,5,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5818,5717,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/28/16,8:47,1/18/16 2:30,1/30/16 9:53,246.2833333,295.3833333,5,7,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5822,5719,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,1/30/16,9:53,1/18/16 2:30,2/1/16 8:59,295.3833333,342.4833333,7,8,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5820,5720,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,2/1/16,8:59,1/18/16 2:30,2/3/16 8:42,342.4833333,390.2,8,9,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5817,5724,CfrLaguna1,100-1,1,1,7,223,10,E3,10+E3+E Coast,2/3/16,8:42,1/18/16 2:30,2/5/16 10:44,390.2,440.2333333,9,9,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
